id,title,slug,brand,category,use_case,description,price_min,price_max,image_url,is_featured,is_active
eb8c80ee-b652-4e03-9bbd-9c16b6e00f6c,ASUS ROG Strix 16GB 1TB SSD,asus-rog-strix-16gb-1tb-ssd-7e402e,ASUS,Laptop,Office,"The ASUS ROG Strix 16GB 1TB SSD is a Laptop from ASUS for Office. Features AMD Ryzen 5 6600H, NVIDIA GeForce GTX 1650, 16GB RAM, 1TB SSD storage.",71336,73214,https://picsum.photos/seed/asus-laptop/600/400,false,true
94295f26-816a-4aa3-8ae2-af9fe88c5478,ASUS ZenBook 8GB 512GB SSD,asus-zenbook-8gb-512gb-ssd-16b9d2,ASUS,Laptop,Office,"The ASUS ZenBook 8GB 512GB SSD is a Laptop from ASUS for Office. Features AMD Ryzen 3 5300U, AMD Radeon Graphics, 8GB RAM, 512GB SSD storage.",45536,45935,https://picsum.photos/seed/asus-laptop/600/400,false,true
1bf23506-cfda-450b-843b-422c1a6fea16,Acer Swift 16GB 1TB SSD,acer-swift-16gb-1tb-ssd-4085e5,Acer,Laptop,Mixed Use,"The Acer Swift 16GB 1TB SSD is a Laptop from Acer for Mixed Use. Features AMD Ryzen 5 5600H, NVIDIA GeForce RTX 3050 Ti, 16GB RAM, 1TB SSD storage.",99060,100265,https://picsum.photos/seed/acer-laptop/600/400,false,true
525ecfd9-b894-4a97-9bdd-23e8fa13d7f7,Samsung Odyssey 16GB 1TB SSD,samsung-odyssey-16gb-1tb-ssd-e688c9,Samsung,Laptop,Gaming,"The Samsung Odyssey 16GB 1TB SSD is a Laptop from Samsung for Gaming. Features Intel Core i7-12700H, NVIDIA GeForce RTX 4050, 16GB RAM, 1TB SSD storage.",150407,153392,https://picsum.photos/seed/samsung-laptop/600/400,false,true
11da2c78-b6d1-4d2b-8a05-242c83e284c2,Samsung Notebook 8GB 512GB SSD,samsung-notebook-8gb-512gb-ssd-12a488,Samsung,Prebuilt PC,Student,"The Samsung Notebook 8GB 512GB SSD is a Prebuilt PC from Samsung for Student. Features AMD Ryzen 5 5500U, Intel Iris Xe Graphics, 8GB RAM, 512GB SSD storage.",39160,41188,https://picsum.photos/seed/samsung-prebuilt-pc/600/400,false,true
16d9da13-6cf9-43c3-bc67-b9057f0e4052,Gigabyte G7 16GB 1TB SSD,gigabyte-g7-16gb-1tb-ssd-423b49,Gigabyte,Prebuilt PC,Student,"The Gigabyte G7 16GB 1TB SSD is a Prebuilt PC from Gigabyte for Student. Features AMD Ryzen 5 5600H, NVIDIA GeForce RTX 3050 Ti, 16GB RAM, 1TB SSD storage.",75187,77083,https://picsum.photos/seed/gigabyte-prebuilt-pc/600/400,false,true
57765493-b35e-42ab-94e8-499955b0674d,Infinix ZERO 16GB 1TB SSD,infinix-zero-16gb-1tb-ssd-fa348b,Infinix,Laptop,Mixed Use,"The Infinix ZERO 16GB 1TB SSD is a Laptop from Infinix for Mixed Use. Features AMD Ryzen 5 6600H, NVIDIA GeForce RTX 3050 Ti, 16GB RAM, 1TB SSD storage.",108236,109775,https://picsum.photos/seed/infinix-laptop/600/400,false,true
006ebb49-f6c8-4cbf-beaf-d4d21b836c78,Acer Swift 32GB 1TB SSD,acer-swift-32gb-1tb-ssd-ec29e8,Acer,Laptop,Editing,"The Acer Swift 32GB 1TB SSD is a Laptop from Acer for Editing. Features AMD Ryzen 7 7735HS, NVIDIA GeForce RTX 4060, 32GB RAM, 1TB SSD storage.",165240,166880,https://picsum.photos/seed/acer-laptop/600/400,false,true
2f65c1e1-9b19-4d7a-975c-056370d02148,HP Victus 8GB 512GB SSD,hp-victus-8gb-512gb-ssd-831601,HP,Laptop,Mixed Use,"The HP Victus 8GB 512GB SSD is a Laptop from HP for Mixed Use. Features Intel Core i5-1235U, AMD Radeon Graphics, 8GB RAM, 512GB SSD storage.",32230,34303,https://picsum.photos/seed/hp-laptop/600/400,false,true
e3c8125d-8c84-438d-a3d5-f1733cb5f636,Acer Aspire 5 16GB 1TB SSD,acer-aspire-5-16gb-1tb-ssd-4a5c75,Acer,Laptop,Mixed Use,"The Acer Aspire 5 16GB 1TB SSD is a Laptop from Acer for Mixed Use. Features AMD Ryzen 5 5600H, NVIDIA GeForce GTX 1650, 16GB RAM, 1TB SSD storage.",100467,103378,https://picsum.photos/seed/acer-laptop/600/400,true,true
e0e90733-1ef2-415b-9f1a-e1d1ca4e245c,Samsung Notebook 16GB 1TB SSD,samsung-notebook-16gb-1tb-ssd-c3b455,Samsung,Prebuilt PC,Office,"The Samsung Notebook 16GB 1TB SSD is a Prebuilt PC from Samsung for Office. Features Intel Core i5-12450H, NVIDIA GeForce RTX 3050, 16GB RAM, 1TB SSD storage.",60166,62060,https://picsum.photos/seed/samsung-prebuilt-pc/600/400,false,true
9676cca5-61ee-49c4-a62a-d4c1dfdfa24a,Zebronics Zeb-Transformer 8GB 512GB SSD,zebronics-zeb-transformer-8gb-512gb-ssd-e16c98,Zebronics,Laptop,Office,"The Zebronics Zeb-Transformer 8GB 512GB SSD is a Laptop from Zebronics for Office. Features Intel Core i5-1235U, Intel Iris Xe Graphics, 8GB RAM, 512GB SSD storage.",40975,42576,https://picsum.photos/seed/zebronics-laptop/600/400,false,true
85aa9ac5-a43b-41b3-b6dd-252eec1a1c3d,Lenovo Legion 16GB 1TB SSD,lenovo-legion-16gb-1tb-ssd-84158c,Lenovo,Laptop,Student,"The Lenovo Legion 16GB 1TB SSD is a Laptop from Lenovo for Student. Features Intel Core i5-12500H, NVIDIA GeForce RTX 3050 Ti, 16GB RAM, 1TB SSD storage.",85653,87283,https://picsum.photos/seed/lenovo-laptop/600/400,true,true
96972c22-b395-48b5-9edc-87e18b6f8c0a,Acer Nitro 5 8GB 512GB SSD,acer-nitro-5-8gb-512gb-ssd-ce5bdd,Acer,Laptop,Student,"The Acer Nitro 5 8GB 512GB SSD is a Laptop from Acer for Student. Features Intel Core i5-1235U, AMD Radeon Graphics, 8GB RAM, 512GB SSD storage.",56308,58939,https://picsum.photos/seed/acer-laptop/600/400,false,true
d30eddab-24e4-463d-bca9-5fc711eb2a66,Acer Aspire 5 8GB 512GB SSD,acer-aspire-5-8gb-512gb-ssd-5371ce,Acer,Prebuilt PC,Student,"The Acer Aspire 5 8GB 512GB SSD is a Prebuilt PC from Acer for Student. Features AMD Ryzen 3 5300U, AMD Radeon Graphics, 8GB RAM, 512GB SSD storage.",46981,49041,https://picsum.photos/seed/acer-prebuilt-pc/600/400,false,true
2cbfe9f5-453f-4b8c-a82f-93eb30ea7ea3,MSI Pulse 16GB 1TB SSD,msi-pulse-16gb-1tb-ssd-942cb1,MSI,Laptop,Programming,"The MSI Pulse 16GB 1TB SSD is a Laptop from MSI for Programming. Features Intel Core i5-12500H, NVIDIA GeForce RTX 3050, 16GB RAM, 1TB SSD storage.",69673,70833,https://picsum.photos/seed/msi-laptop/600/400,false,true
38340145-34d5-4eca-8789-a85058d25c43,Samsung Notebook 16GB 1TB SSD,samsung-notebook-16gb-1tb-ssd-7d9555,Samsung,Laptop,Office,"The Samsung Notebook 16GB 1TB SSD is a Laptop from Samsung for Office. Features AMD Ryzen 5 5600H, NVIDIA GeForce RTX 3050, 16GB RAM, 1TB SSD storage.",78692,81478,https://picsum.photos/seed/samsung-laptop/600/400,true,true
4e89690a-5d0a-4883-af0e-2514237a2180,Dell XPS 8GB 512GB SSD,dell-xps-8gb-512gb-ssd-e5c215,Dell,Laptop,Student,"The Dell XPS 8GB 512GB SSD is a Laptop from Dell for Student. Features Intel Core i3-1215U, Intel UHD Graphics, 8GB RAM, 512GB SSD storage.",48015,50683,https://picsum.photos/seed/dell-laptop/600/400,false,true
17320c9c-cbe6-4949-9b11-3212dff51e8a,ASUS ZenBook 8GB 512GB SSD,asus-zenbook-8gb-512gb-ssd-98319b,ASUS,Laptop,Mixed Use,"The ASUS ZenBook 8GB 512GB SSD is a Laptop from ASUS for Mixed Use. Features Intel Core i3-1115G4, AMD Radeon Graphics, 8GB RAM, 512GB SSD storage.",58039,58523,https://picsum.photos/seed/asus-laptop/600/400,false,true
2eb1b4cb-3bd1-4729-a21e-08fc5c5157b9,ASUS TUF Gaming A15 16GB 1TB SSD,asus-tuf-gaming-a15-16gb-1tb-ssd-d78452,ASUS,Prebuilt PC,Programming,"The ASUS TUF Gaming A15 16GB 1TB SSD is a Prebuilt PC from ASUS for Programming. Features Intel Core i5-12450H, NVIDIA GeForce RTX 3050 Ti, 16GB RAM, 1TB SSD storage.",60790,62615,https://picsum.photos/seed/asus-prebuilt-pc/600/400,false,true
4a991677-50f5-4e31-8649-59fce480212f,Ant Esports ANT Gaming 16GB 1TB SSD,ant-esports-ant-gaming-16gb-1tb-ssd-28ae30,Ant Esports,Laptop,Student,"The Ant Esports ANT Gaming 16GB 1TB SSD is a Laptop from Ant Esports for Student. Features Intel Core i5-12500H, NVIDIA GeForce GTX 1650, 16GB RAM, 1TB SSD storage.",75714,75947,https://picsum.photos/seed/ant-esports-laptop/600/400,false,true
1aa0eb0d-b1d7-429c-847d-8e7203bdcdf9,Ant Esports ANT PC 16GB 1TB SSD,ant-esports-ant-pc-16gb-1tb-ssd-557c6e,Ant Esports,Laptop,Gaming,"The Ant Esports ANT PC 16GB 1TB SSD is a Laptop from Ant Esports for Gaming. Features AMD Ryzen 7 5800H, NVIDIA GeForce RTX 3050 Ti, 16GB RAM, 1TB SSD storage.",60707,61694,https://picsum.photos/seed/ant-esports-laptop/600/400,false,true
64a1351b-79c2-483f-a512-5a1c5c49a235,ASUS VivoBook 16GB 1TB SSD,asus-vivobook-16gb-1tb-ssd-6003cb,ASUS,Laptop,Mixed Use,"The ASUS VivoBook 16GB 1TB SSD is a Laptop from ASUS for Mixed Use. Features AMD Ryzen 7 5800H, NVIDIA GeForce RTX 3050, 16GB RAM, 1TB SSD storage.",114379,116505,https://picsum.photos/seed/asus-laptop/600/400,false,true
1dd661f1-3791-4f74-961c-0f4fb904d5de,Gigabyte G7 8GB 512GB SSD,gigabyte-g7-8gb-512gb-ssd-45523f,Gigabyte,Prebuilt PC,Student,"The Gigabyte G7 8GB 512GB SSD is a Prebuilt PC from Gigabyte for Student. Features AMD Ryzen 5 5500U, AMD Radeon Graphics, 8GB RAM, 512GB SSD storage.",43137,45810,https://picsum.photos/seed/gigabyte-prebuilt-pc/600/400,false,true
5a2d72d7-caa9-4eb9-a2c9-fed737e6cd55,Dell G15 8GB 512GB SSD,dell-g15-8gb-512gb-ssd-245bf4,Dell,Laptop,Student,"The Dell G15 8GB 512GB SSD is a Laptop from Dell for Student. Features AMD Ryzen 3 5300U, Intel UHD Graphics, 8GB RAM, 512GB SSD storage.",58659,59253,https://picsum.photos/seed/dell-laptop/600/400,false,true
0f66dad1-1834-4a54-a053-ae7b4d47219c,ASUS ROG Strix 8GB 512GB SSD,asus-rog-strix-8gb-512gb-ssd-c4e9f1,ASUS,Prebuilt PC,Office,"The ASUS ROG Strix 8GB 512GB SSD is a Prebuilt PC from ASUS for Office. Features Intel Core i5-1235U, Intel UHD Graphics, 8GB RAM, 512GB SSD storage.",54073,56697,https://picsum.photos/seed/asus-prebuilt-pc/600/400,false,true
88335a89-3cc3-4462-91cd-387826900d29,Acer Predator 16GB 1TB SSD,acer-predator-16gb-1tb-ssd-82235e,Acer,Laptop,Gaming,"The Acer Predator 16GB 1TB SSD is a Laptop from Acer for Gaming. Features AMD Ryzen 5 6600H, NVIDIA GeForce RTX 3050 Ti, 16GB RAM, 1TB SSD storage.",71267,72779,https://picsum.photos/seed/acer-laptop/600/400,false,true
af9af2e2-8ec9-4168-96e6-d713caf5c86e,Acer Swift 8GB 512GB SSD,acer-swift-8gb-512gb-ssd-80146f,Acer,Laptop,Mixed Use,"The Acer Swift 8GB 512GB SSD is a Laptop from Acer for Mixed Use. Features AMD Ryzen 3 5300U, Intel Iris Xe Graphics, 8GB RAM, 512GB SSD storage.",39993,42524,https://picsum.photos/seed/acer-laptop/600/400,true,true
a84347ab-5cb5-440c-9be3-a84bffa8d158,Samsung Galaxy Book 8GB 512GB SSD,samsung-galaxy-book-8gb-512gb-ssd-70ece2,Samsung,Laptop,Student,"The Samsung Galaxy Book 8GB 512GB SSD is a Laptop from Samsung for Student. Features Intel Core i5-1235U, AMD Radeon Graphics, 8GB RAM, 512GB SSD storage.",59703,61134,https://picsum.photos/seed/samsung-laptop/600/400,false,true
a613d8c4-1c92-47c1-97c3-964409c64697,Samsung Odyssey 8GB 512GB SSD,samsung-odyssey-8gb-512gb-ssd-7783b2,Samsung,Prebuilt PC,Mixed Use,"The Samsung Odyssey 8GB 512GB SSD is a Prebuilt PC from Samsung for Mixed Use. Features Intel Core i3-1115G4, Intel Iris Xe Graphics, 8GB RAM, 512GB SSD storage.",31773,33486,https://picsum.photos/seed/samsung-prebuilt-pc/600/400,false,true
d9a41a74-439d-4745-a6c6-89de2cfb3b22,ASUS TUF Gaming A15 16GB 1TB SSD,asus-tuf-gaming-a15-16gb-1tb-ssd-c72eb5,ASUS,Laptop,Office,"The ASUS TUF Gaming A15 16GB 1TB SSD is a Laptop from ASUS for Office. Features AMD Ryzen 5 6600H, NVIDIA GeForce RTX 3050 Ti, 16GB RAM, 1TB SSD storage.",71751,72503,https://picsum.photos/seed/asus-laptop/600/400,false,true
4b163279-0eb2-4981-b382-146d4b9de47a,Gigabyte Aorus 8GB 512GB SSD,gigabyte-aorus-8gb-512gb-ssd-3e150a,Gigabyte,Laptop,Student,"The Gigabyte Aorus 8GB 512GB SSD is a Laptop from Gigabyte for Student. Features Intel Core i5-1235U, AMD Radeon Graphics, 8GB RAM, 512GB SSD storage.",37598,38624,https://picsum.photos/seed/gigabyte-laptop/600/400,true,true
3f4ba6d0-3373-4f3f-9d72-521feaed7bd2,Dell G15 8GB 512GB SSD,dell-g15-8gb-512gb-ssd-550af9,Dell,Laptop,Office,"The Dell G15 8GB 512GB SSD is a Laptop from Dell for Office. Features Intel Core i3-1115G4, Intel UHD Graphics, 8GB RAM, 512GB SSD storage.",40082,40246,https://picsum.photos/seed/dell-laptop/600/400,false,true
cb610e89-c84a-4b04-a1c2-9494abd4a981,Infinix X1 8GB 512GB SSD,infinix-x1-8gb-512gb-ssd-66bf69,Infinix,Laptop,Mixed Use,"The Infinix X1 8GB 512GB SSD is a Laptop from Infinix for Mixed Use. Features Intel Core i5-1235U, Intel Iris Xe Graphics, 8GB RAM, 512GB SSD storage.",31419,33054,https://picsum.photos/seed/infinix-laptop/600/400,false,true
365f2de1-9d62-4a5e-8414-f0e7311918ed,Dell XPS 8GB 512GB SSD,dell-xps-8gb-512gb-ssd-4468f1,Dell,Prebuilt PC,Mixed Use,"The Dell XPS 8GB 512GB SSD is a Prebuilt PC from Dell for Mixed Use. Features Intel Core i3-1215U, Intel UHD Graphics, 8GB RAM, 512GB SSD storage.",45262,45696,https://picsum.photos/seed/dell-prebuilt-pc/600/400,false,true
2da1372d-9b00-4605-bdae-03b2643f022c,Infinix X1 16GB 1TB SSD,infinix-x1-16gb-1tb-ssd-8d0f34,Infinix,Laptop,Mixed Use,"The Infinix X1 16GB 1TB SSD is a Laptop from Infinix for Mixed Use. Features AMD Ryzen 7 5800H, NVIDIA GeForce RTX 3050 Ti, 16GB RAM, 1TB SSD storage.",78995,79854,https://picsum.photos/seed/infinix-laptop/600/400,true,true
cd1d9aa5-e437-451a-a6aa-5ab527c7848c,ASUS VivoBook 8GB 512GB SSD,asus-vivobook-8gb-512gb-ssd-2ae81f,ASUS,Laptop,Office,"The ASUS VivoBook 8GB 512GB SSD is a Laptop from ASUS for Office. Features Intel Core i5-1235U, Intel UHD Graphics, 8GB RAM, 512GB SSD storage.",35761,38333,https://picsum.photos/seed/asus-laptop/600/400,false,true
e72969d4-146f-42be-837a-0f7087f097f0,Ant Esports ANT PC 8GB 512GB SSD,ant-esports-ant-pc-8gb-512gb-ssd-2a3be4,Ant Esports,Laptop,Student,"The Ant Esports ANT PC 8GB 512GB SSD is a Laptop from Ant Esports for Student. Features Intel Core i3-1215U, Intel UHD Graphics, 8GB RAM, 512GB SSD storage.",58464,58846,https://picsum.photos/seed/ant-esports-laptop/600/400,false,true
cf97cf0c-bcfe-4d50-bfb9-daa3defcb1de,Lenovo Legion 16GB 1TB SSD,lenovo-legion-16gb-1tb-ssd-06e367,Lenovo,Laptop,Gaming,"The Lenovo Legion 16GB 1TB SSD is a Laptop from Lenovo for Gaming. Features AMD Ryzen 5 5600H, NVIDIA GeForce GTX 1650, 16GB RAM, 1TB SSD storage.",89641,90351,https://picsum.photos/seed/lenovo-laptop/600/400,false,true
7bc9f442-ac57-468e-9782-9b5bb4df47eb,Ant Esports ANT PC 8GB 512GB SSD,ant-esports-ant-pc-8gb-512gb-ssd-66c37e,Ant Esports,Laptop,Student,"The Ant Esports ANT PC 8GB 512GB SSD is a Laptop from Ant Esports for Student. Features Intel Core i5-1235U, AMD Radeon Graphics, 8GB RAM, 512GB SSD storage.",54113,56335,https://picsum.photos/seed/ant-esports-laptop/600/400,false,true
e7c9e088-2326-4fcf-92f3-dcfa7f659705,Dell XPS 16GB 1TB SSD,dell-xps-16gb-1tb-ssd-13713b,Dell,Laptop,Office,"The Dell XPS 16GB 1TB SSD is a Laptop from Dell for Office. Features AMD Ryzen 7 5800H, NVIDIA GeForce RTX 3050, 16GB RAM, 1TB SSD storage.",118478,120780,https://picsum.photos/seed/dell-laptop/600/400,false,true
e705bb71-7410-4969-917a-79e0662f41df,Acer Nitro 5 8GB 512GB SSD,acer-nitro-5-8gb-512gb-ssd-39de62,Acer,Laptop,Office,"The Acer Nitro 5 8GB 512GB SSD is a Laptop from Acer for Office. Features Intel Core i3-1215U, AMD Radeon Graphics, 8GB RAM, 512GB SSD storage.",41351,42433,https://picsum.photos/seed/acer-laptop/600/400,false,true
27c17d60-5f99-4186-8d04-b92bb11cd35f,Infinix X1 16GB 1TB SSD,infinix-x1-16gb-1tb-ssd-738979,Infinix,Laptop,Student,"The Infinix X1 16GB 1TB SSD is a Laptop from Infinix for Student. Features Intel Core i5-12450H, NVIDIA GeForce RTX 3050 Ti, 16GB RAM, 1TB SSD storage.",103165,104746,https://picsum.photos/seed/infinix-laptop/600/400,false,true
77f20f4f-77c9-4cf5-a642-e466c82fb7ef,Acer Predator 8GB 512GB SSD,acer-predator-8gb-512gb-ssd-1fdedc,Acer,Laptop,Mixed Use,"The Acer Predator 8GB 512GB SSD is a Laptop from Acer for Mixed Use. Features AMD Ryzen 5 5500U, Intel UHD Graphics, 8GB RAM, 512GB SSD storage.",51511,51758,https://picsum.photos/seed/acer-laptop/600/400,false,true
3ec0a6ee-73fa-4c4b-a21d-9ff5df81f7ea,HP Pavilion 8GB 512GB SSD,hp-pavilion-8gb-512gb-ssd-994e6a,HP,Laptop,Office,"The HP Pavilion 8GB 512GB SSD is a Laptop from HP for Office. Features AMD Ryzen 3 5300U, AMD Radeon Graphics, 8GB RAM, 512GB SSD storage.",33123,35655,https://picsum.photos/seed/hp-laptop/600/400,false,true
362d7aad-ef09-4172-b2b8-645816720275,Dell XPS 16GB 1TB SSD,dell-xps-16gb-1tb-ssd-257af3,Dell,Laptop,Mixed Use,"The Dell XPS 16GB 1TB SSD is a Laptop from Dell for Mixed Use. Features Intel Core i5-12500H, NVIDIA GeForce RTX 3050 Ti, 16GB RAM, 1TB SSD storage.",94592,96063,https://picsum.photos/seed/dell-laptop/600/400,false,true
ccd16428-c0fd-461a-824f-25a43dffa289,Acer Predator 16GB 1TB SSD,acer-predator-16gb-1tb-ssd-ec9db9,Acer,Laptop,Programming,"The Acer Predator 16GB 1TB SSD is a Laptop from Acer for Programming. Features AMD Ryzen 5 6600H, NVIDIA GeForce GTX 1650, 16GB RAM, 1TB SSD storage.",119135,121295,https://picsum.photos/seed/acer-laptop/600/400,false,true
31a29cc0-a035-428d-a5d0-0badcbd4aae8,Gigabyte A5 8GB 512GB SSD,gigabyte-a5-8gb-512gb-ssd-ff69d0,Gigabyte,Laptop,Student,"The Gigabyte A5 8GB 512GB SSD is a Laptop from Gigabyte for Student. Features Intel Core i5-1235U, Intel UHD Graphics, 8GB RAM, 512GB SSD storage.",42275,42671,https://picsum.photos/seed/gigabyte-laptop/600/400,false,true
f55ac295-0bc9-424c-9a5e-4f6a16822939,Lenovo LOQ 16GB 1TB SSD,lenovo-loq-16gb-1tb-ssd-ce87bb,Lenovo,Laptop,Office,"The Lenovo LOQ 16GB 1TB SSD is a Laptop from Lenovo for Office. Features AMD Ryzen 5 6600H, NVIDIA GeForce GTX 1650, 16GB RAM, 1TB SSD storage.",66859,69717,https://picsum.photos/seed/lenovo-laptop/600/400,false,true
db37d961-6af7-489e-8d9b-84f2da156f75,Gigabyte G7 8GB 512GB SSD,gigabyte-g7-8gb-512gb-ssd-0db782,Gigabyte,Laptop,Office,"The Gigabyte G7 8GB 512GB SSD is a Laptop from Gigabyte for Office. Features Intel Core i3-1215U, Intel UHD Graphics, 8GB RAM, 512GB SSD storage.",47922,48869,https://picsum.photos/seed/gigabyte-laptop/600/400,false,true
52d0e5cc-e5d9-4879-bd27-e8f346a721c8,Dell G15 16GB 1TB SSD,dell-g15-16gb-1tb-ssd-3aa8b9,Dell,Prebuilt PC,Student,"The Dell G15 16GB 1TB SSD is a Prebuilt PC from Dell for Student. Features AMD Ryzen 5 5600H, NVIDIA GeForce RTX 3050 Ti, 16GB RAM, 1TB SSD storage.",60818,61925,https://picsum.photos/seed/dell-prebuilt-pc/600/400,false,true
69aac4b6-61ca-4b29-b11b-5d5690f63523,MSI Katana 8GB 512GB SSD,msi-katana-8gb-512gb-ssd-79d9c0,MSI,Prebuilt PC,Office,"The MSI Katana 8GB 512GB SSD is a Prebuilt PC from MSI for Office. Features Intel Core i3-1215U, Intel Iris Xe Graphics, 8GB RAM, 512GB SSD storage.",46931,49518,https://picsum.photos/seed/msi-prebuilt-pc/600/400,false,true
cbfd4e72-4819-45b0-8f36-b9e3ab5fec40,Infinix X1 8GB 512GB SSD,infinix-x1-8gb-512gb-ssd-ea5dfb,Infinix,Laptop,Student,"The Infinix X1 8GB 512GB SSD is a Laptop from Infinix for Student. Features Intel Core i5-1235U, Intel UHD Graphics, 8GB RAM, 512GB SSD storage.",53659,56384,https://picsum.photos/seed/infinix-laptop/600/400,false,true
c118789d-1fd5-4fe2-a004-a1d0636d21a4,Dell Inspiron 8GB 512GB SSD,dell-inspiron-8gb-512gb-ssd-db8fa3,Dell,Prebuilt PC,Mixed Use,"The Dell Inspiron 8GB 512GB SSD is a Prebuilt PC from Dell for Mixed Use. Features AMD Ryzen 5 5500U, Intel UHD Graphics, 8GB RAM, 512GB SSD storage.",37745,38715,https://picsum.photos/seed/dell-prebuilt-pc/600/400,false,true
a65a1521-2aa5-4be3-a49b-3392f1e9311d,Lenovo LOQ 16GB 1TB SSD,lenovo-loq-16gb-1tb-ssd-b475db,Lenovo,Laptop,Mixed Use,"The Lenovo LOQ 16GB 1TB SSD is a Laptop from Lenovo for Mixed Use. Features Intel Core i5-12500H, NVIDIA GeForce GTX 1650, 16GB RAM, 1TB SSD storage.",98179,99469,https://picsum.photos/seed/lenovo-laptop/600/400,false,true
4cea0f9b-d057-4bd6-ba2b-e668469063d7,Dell XPS 16GB 1TB SSD,dell-xps-16gb-1tb-ssd-4f2176,Dell,Laptop,Editing,"The Dell XPS 16GB 1TB SSD is a Laptop from Dell for Editing. Features AMD Ryzen 9 6900HX, NVIDIA GeForce RTX 4060, 16GB RAM, 1TB SSD storage.",131387,133975,https://picsum.photos/seed/dell-laptop/600/400,false,true
cce5ae75-2227-43cb-a3dc-a9186aff1533,Zebronics Zeb-Transformer 16GB 1TB SSD,zebronics-zeb-transformer-16gb-1tb-ssd-1f3d0c,Zebronics,Laptop,Programming,"The Zebronics Zeb-Transformer 16GB 1TB SSD is a Laptop from Zebronics for Programming. Features Intel Core i5-12500H, NVIDIA GeForce RTX 3050 Ti, 16GB RAM, 1TB SSD storage.",74162,75783,https://picsum.photos/seed/zebronics-laptop/600/400,false,true
071e6534-8135-4410-94b6-239c3722e0d3,MSI Pulse 16GB 1TB SSD,msi-pulse-16gb-1tb-ssd-44ff39,MSI,Laptop,Programming,"The MSI Pulse 16GB 1TB SSD is a Laptop from MSI for Programming. Features AMD Ryzen 7 5800H, NVIDIA GeForce RTX 3050 Ti, 16GB RAM, 1TB SSD storage.",78151,78292,https://picsum.photos/seed/msi-laptop/600/400,false,true
f50b3554-bc4a-4b6b-ae6d-fe06963e1a10,MSI Katana 16GB 1TB SSD,msi-katana-16gb-1tb-ssd-77e0cf,MSI,Laptop,Programming,"The MSI Katana 16GB 1TB SSD is a Laptop from MSI for Programming. Features AMD Ryzen 7 5800H, NVIDIA GeForce GTX 1650, 16GB RAM, 1TB SSD storage.",65981,66040,https://picsum.photos/seed/msi-laptop/600/400,false,true
3fa72c03-dddd-487b-b0ff-48317351693f,Samsung Notebook 16GB 1TB SSD,samsung-notebook-16gb-1tb-ssd-2b836f,Samsung,Laptop,Mixed Use,"The Samsung Notebook 16GB 1TB SSD is a Laptop from Samsung for Mixed Use. Features AMD Ryzen 5 6600H, NVIDIA GeForce GTX 1650, 16GB RAM, 1TB SSD storage.",78681,78813,https://picsum.photos/seed/samsung-laptop/600/400,false,true
f8a0a4b3-6978-493c-8aa8-a31ad0fb90d1,Gigabyte A5 16GB 1TB SSD,gigabyte-a5-16gb-1tb-ssd-1e8832,Gigabyte,Laptop,Student,"The Gigabyte A5 16GB 1TB SSD is a Laptop from Gigabyte for Student. Features AMD Ryzen 5 5600H, NVIDIA GeForce RTX 3050, 16GB RAM, 1TB SSD storage.",85580,85629,https://picsum.photos/seed/gigabyte-laptop/600/400,false,true
a822a857-6d8c-4ca1-a7ba-ba2a262b5c2c,Infinix INBOOK 16GB 1TB SSD,infinix-inbook-16gb-1tb-ssd-25ef82,Infinix,Laptop,Gaming,"The Infinix INBOOK 16GB 1TB SSD is a Laptop from Infinix for Gaming. Features Intel Core i5-12450H, NVIDIA GeForce RTX 3050, 16GB RAM, 1TB SSD storage.",112573,112780,https://picsum.photos/seed/infinix-laptop/600/400,false,true
819afd55-2733-4b9d-a268-b5cc6c1d243f,Acer Aspire 5 16GB 1TB SSD,acer-aspire-5-16gb-1tb-ssd-64576b,Acer,Prebuilt PC,Gaming,"The Acer Aspire 5 16GB 1TB SSD is a Prebuilt PC from Acer for Gaming. Features AMD Ryzen 7 5800H, NVIDIA GeForce GTX 1650, 16GB RAM, 1TB SSD storage.",65377,65953,https://picsum.photos/seed/acer-prebuilt-pc/600/400,false,true
f6e239b2-e8a0-4fd3-967e-3bf127b943d3,Lenovo ThinkPad 8GB 512GB SSD,lenovo-thinkpad-8gb-512gb-ssd-a095ce,Lenovo,Laptop,Student,"The Lenovo ThinkPad 8GB 512GB SSD is a Laptop from Lenovo for Student. Features Intel Core i5-1235U, Intel Iris Xe Graphics, 8GB RAM, 512GB SSD storage.",48167,49878,https://picsum.photos/seed/lenovo-laptop/600/400,true,true
8adc20ac-236d-48f4-a58b-914e980f8a96,Acer Nitro 5 8GB 512GB SSD,acer-nitro-5-8gb-512gb-ssd-74be87,Acer,Laptop,Student,"The Acer Nitro 5 8GB 512GB SSD is a Laptop from Acer for Student. Features Intel Core i5-1235U, Intel Iris Xe Graphics, 8GB RAM, 512GB SSD storage.",38011,40030,https://picsum.photos/seed/acer-laptop/600/400,false,true
c943b1b9-55bd-452a-afa0-1298a7540ba6,MSI Sword 8GB 512GB SSD,msi-sword-8gb-512gb-ssd-6b3aa7,MSI,Prebuilt PC,Mixed Use,"The MSI Sword 8GB 512GB SSD is a Prebuilt PC from MSI for Mixed Use. Features AMD Ryzen 5 5500U, Intel UHD Graphics, 8GB RAM, 512GB SSD storage.",33306,34235,https://picsum.photos/seed/msi-prebuilt-pc/600/400,false,true
